x_y,segment,det,classify,det,xmin,ymin,xmax,ymax
32175_43958,SCC,0.405243,SCC,0.9999652,522.814392,517.957153,594.124207,608.000000
12719_48822,ASCUS,0.147716,ASCUS,0.9999943,275.299530,215.405182,420.693085,322.174042
28527_49430,ASCUS,0.029519,ASCUS,0.9857885,234.092026,96.017624,317.346985,169.916733
28527_49430,ASCUS,0.362934,LSIL,0.98748535,243.522751,455.054443,361.217346,531.833252
40687_14774,LSIL,0.930207,LSIL,0.99903935,208.879257,14.025314,344.155457,201.039169
23055_26326,ASCUS,0.025863,LSIL,0.9676321,305.321381,423.062073,425.278229,547.112976
41903_49430,ASCUS,0.381178,ASCUS,0.9929624,227.713669,292.893250,391.754333,436.657227
41903_49430,ASCUS,0.017028,LSIL,0.99977523,1.000000,1.000000,501.816132,240.857391
41903_49430,LSIL,0.651930,LSIL,0.7921176,232.968201,290.618469,398.278564,438.911133
23055_12950,HSIL,0.095119,HSIL,0.9995504,381.661743,409.299255,428.573181,447.690979
13935_50646,ASCUS,0.185187,ASCUS,0.994293,299.380798,469.727051,384.175354,581.844116
18799_51862,ASCUS,0.010966,LSIL,0.9649049,41.405266,93.833313,174.366211,331.202423
37647_17206,ASCUS,0.765123,ASCUS,0.99125063,502.258240,183.036026,608.000000,368.967285
16367_53078,ASCUS,0.202059,ASCUS,0.9999709,230.380096,365.199554,371.608307,459.758759
21839_51254,ASCUS,0.830272,ASCUS,0.999382,354.634583,145.506287,488.961731,264.585815
40079_46390,ASCUS,0.043018,LSIL,0.8989249,180.502411,546.910889,325.084442,608.000000
24879_30582,ASCUS,0.073528,LSIL,0.9999988,250.531326,6.416418,350.499878,65.204979
27919_54902,HSIL,0.106675,HSIL,0.9375891,303.218231,558.724121,345.122467,606.795288
40079_48822,ASCUS,0.743987,ASCUS,0.9115703,530.190002,295.977478,600.104797,383.572449
32783_40918,LSIL,0.401228,LSIL,0.99971515,182.293945,203.029678,334.533325,306.115295
35215_42134,ASCUS,0.006544,LSIL,0.99912983,40.853916,444.326996,130.971283,523.515625
35215_42134,ASCUS,0.015927,LSIL,0.8639574,64.621750,527.263672,152.452408,601.630127
35215_42134,LSIL,0.882526,LSIL,0.998865,510.059753,268.159210,601.481018,364.245514
30351_40918,ASCUS,0.835939,ASCUS,0.5688453,229.285843,314.950775,419.467041,428.366974
30351_40918,LSIL,0.122324,HSIL,0.9984762,244.378693,315.173676,417.544891,429.024384
20015_27542,ASCUS,0.016084,LSIL,0.9998567,490.419159,537.568604,575.812866,608.000000
20015_27542,LSIL,0.353295,HSIL,0.6119421,490.419159,537.568604,575.812866,608.000000
16975_28758,ASCUS,0.028172,LSIL,0.9982223,255.643967,515.743774,330.328613,597.079102
9071_34230,LSIL,0.187418,LSIL,0.97624207,6.287971,13.498779,100.602623,188.429794
54063_31190,ASCUS,0.019507,LSIL,0.99860233,341.566711,520.861877,400.457703,576.747986
16367_45174,HSIL,0.940039,HSIL,0.9997595,384.472443,20.814156,456.305206,163.388947
35215_19030,ASCUS,0.005783,HSIL,0.84521353,349.837982,279.341553,416.666290,342.597900
61359_8694,ASCUS,0.108918,ASCUS,0.6340575,121.327881,387.425812,208.604980,451.040802
12719_48214,ASCUS,0.022127,LSIL,0.83278316,383.780823,118.493217,490.646240,291.819733
59535_34230,ASCUS,0.392211,ASCUS,0.99995744,272.689392,374.602295,410.288513,547.285034
14543_36054,ASCH,0.030705,HSIL,0.99999976,461.095306,368.011871,530.286743,440.552582
23663_54902,ASCUS,0.655580,ASCUS,0.99835914,115.356232,392.966675,214.415680,542.961792
47983_26934,HSIL,0.950589,HSIL,0.9999025,416.502136,79.502907,491.239685,141.969849
25487_10518,LSIL,0.155819,LSIL,1.0,307.151306,470.568329,423.440247,578.691040
21839_39702,ASCUS,0.020138,HSIL,0.9999515,337.979889,167.899689,505.739838,242.462067
46767_22678,LSIL,0.925120,LSIL,0.995773,187.782654,191.287811,272.001160,373.956207
12111_25110,HSIL,0.077053,HSIL,0.9996766,31.317057,539.744202,78.566193,573.440247
