0	148	0	10	0	0	0	2	4	0	0	5	0	0
0	0	1	0	2176	0	0	0	0	0	0	0	0	0
0	30	1	1	0	0	0	0	9	0	0	0	0	0
0	2	127	0	22	0	0	0	0	0	0	0	0	0
0	0	231	0	27	0	0	0	0	0	1	0	0	0
0	102	4	128	3	6	2	3	69	1	0	0	0	0
0	24	0	25	0	0	0	0	3	0	0	0	0	0
0	89	7	4	0	0	0	1	84	3	0	1	1	0
0	0	3	1	5098	0	0	0	0	0	0	0	0	0
0	46	5	40	30	0	0	3	5	1	2	4	0	0
0	7	657	0	1015	0	0	0	0	0	0	0	0	0
0	11	13	0	1408	0	0	0	0	0	9	0	0	0
0	57	0	328	0	4	0	0	48	3	0	1	0	0
0	1	416	2	3	0	0	0	0	0	11	0	0	0
0	14	28	0	116	0	0	0	8	0	17	0	0	0
0	1	15	0	21	0	0	0	1	0	0	0	0	0
0	13	181	0	115	0	0	0	0	0	6	0	0	0
0	0	20	1	3520	0	0	0	0	0	0	2	0	0
0	51	47	2	0	0	0	0	11	0	24	7	0	0
0	1	105	0	183	0	0	0	0	0	2	0	0	0
0	1	108	0	1059	0	0	0	0	0	0	0	0	0
0	1	155	1	63	0	0	0	0	0	0	0	0	0
0	1	0	0	10	0	0	0	0	0	0	7	0	0
0	9	164	0	132	0	0	0	9	0	4	0	0	0
0	31	3	3	3	0	0	1	2	0	0	1	0	0
0	18	12	5	0	0	0	0	1	0	0	16	0	0
0	374	5	1	1	0	0	0	1	0	1	0	0	0
0	22	7	62	0	0	0	5	11	0	1	0	0	0
0	82	0	7	0	0	0	0	16	0	25	0	0	0
0	373	35	0	2181	0	0	0	49	0	18	0	0	0
0	0	19	0	84	0	0	0	0	0	2	0	0	0
0	0	16	1	33	0	0	0	0	0	27	0	0	0
0	0	0	0	15	0	0	1	0	0	0	0	0	0
0	168	34	0	14	0	0	0	92	0	0	0	0	0
0	30	2	0	3	0	0	0	0	0	0	0	0	0
0	38	0	6	0	0	0	1	1	0	1	0	0	0
0	13	95	0	67	0	0	0	21	0	0	0	0	0
0	21	15	0	780	0	0	0	0	0	0	0	0	0
0	7	436	0	89	0	0	0	0	0	3	0	0	0
0	217	2	4	2	2	11	2	4	0	47	63	0	0
0	343	5	18	1	0	0	0	0	5	0	0	0	0
0	48	4	1	1	0	0	0	2	1	11	1	0	0
0	211	0	3	0	0	0	0	13	0	0	0	0	0
0	24	6	2	0	0	0	0	8	0	5	66	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	25	4	0	4	0	0	0	2	1	0	0	0	0
0	33	0	5	0	1	0	0	87	4	0	5	0	0
0	16	3	0	1	0	0	0	1	0	1	0	0	0
0	7	8	0	1	0	0	0	5	0	15	0	0	0
0	416	5	0	5	0	0	0	108	3	3	2	0	0
0	8	4	0	0	0	0	0	6	0	3	0	0	0
0	57	34	0	7	0	0	0	33	0	16	0	0	0
0	7	0	0	0	0	0	0	0	0	1	0	0	0
0	9	1	2	0	0	0	0	0	0	7	0	0	0
0	5	2	3	0	0	0	0	1	0	0	0	0	0
0	29	12	0	0	0	0	0	15	0	20	0	0	0
0	2	6	0	0	0	0	0	2	0	2	2	0	0
0	16	7	1	0	0	0	0	3	0	0	0	0	0
0	12	3	0	0	0	0	0	4	0	188	0	0	0
0	47	7	0	0	0	0	0	8	0	43	2	0	0
0	20	1	22	1	1	0	0	6	0	0	0	0	0
0	155	2	2	3	0	0	0	30	0	0	0	0	0
0	44	2	1	0	0	0	0	7	0	2	0	0	0
0	715	11	0	11	0	0	0	169	0	2	0	0	0
0	76	37	0	1	0	0	2	6	0	0	0	0	0
0	21	2	0	5	0	0	1	4	0	0	0	0	0
0	5	1	0	0	0	0	1	1	0	0	0	0	0
0	19	6	0	1	0	0	0	21	0	0	0	0	0
0	174	33	1	0	0	3	0	86	0	79	0	0	0
0	7	0	0	0	0	0	0	0	0	1	0	0	0
0	15	2	3	1	1	0	0	3	2	0	0	1	0
0	92	13	0	0	0	0	0	26	0	11	6	0	0
0	28	15	0	0	0	0	2	45	0	4	0	0	0
0	7	2	1	0	0	0	1	1	0	13	0	0	0
0	25	4	0	3	0	0	0	15	0	0	0	0	0
0	13	0	0	0	0	0	0	3	0	1	0	0	0
0	11	0	0	0	0	0	0	0	0	2	0	0	0
0	137	15	0	10	0	0	1	30	0	0	0	0	0
0	5	1	0	0	0	0	0	1	0	0	0	0	0
0	188	1	0	5	0	0	0	22	0	4	0	0	0
0	10	2	33	2	0	0	6	4	3	0	3	0	0
0	20	3	2	0	2	0	1	2	0	0	1	0	0
0	170	1	2	1	0	0	0	8	0	0	1	0	0
0	14	0	0	1	0	0	0	0	0	1	0	0	0
0	203	12	0	107	0	0	0	135	1	210	0	0	0
0	1	0	0	0	0	0	0	1	0	0	0	0	0
0	37	26	0	4	0	0	0	29	0	13	0	0	0
0	14	0	0	0	0	0	0	1	0	0	0	0	0
0	2	2	0	0	0	0	0	0	0	1	0	0	0
0	6	3	1	2	0	0	1	0	0	8	0	0	0
0	17	10	0	1	0	0	1	8	0	2	0	0	0
0	92	9	0	0	0	0	0	61	0	36	0	0	0
0	136	3	1	1	1	0	0	35	3	0	1	0	0
0	16	4	0	4	0	0	0	2	0	0	0	0	0
0	47	16	0	0	0	0	2	13	0	18	0	0	0
0	3	1	0	3	0	0	0	1	0	5	1	0	0
0	47	50	5	8	0	0	4	22	0	22	2	0	0
0	31	14	0	0	0	0	0	139	0	0	0	0	0
0	430	4	31	0	0	14	3	32	0	12	0	0	0
0	779	44	5	17	0	0	0	16	0	0	1	0	0
0	2	0	5	4	0	0	0	0	0	0	6	0	0
0	57	0	73	1	3	0	0	6	7	0	0	0	0
0	16	0	69	1	0	0	9	0	0	104	10	0	0
0	1224	9	4	37	19	431	0	65	0	0	0	0	0
0	0	119	0	87	0	0	0	0	0	3	0	0	0
0	6	43	1	13	0	0	1	1	0	11	2	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	37	16	5289	0	0	0	1	0	0	0	0	0
0	13	2	12	0	0	0	0	13	0	0	0	0	0
0	4	37	36	34107	0	0	0	55	0	1	2	0	0
0	4	509	0	94	0	0	0	0	0	0	0	0	0
0	391	104	4	6	0	0	2	13	1	2	0	0	0
0	56	8	17	0	0	0	5	32	0	0	0	0	0
0	43	0	68	1	5	2	2	9	9	0	0	0	0
0	22	2	69	1	0	0	6	0	0	66	8	0	0
0	48	3	609	9	0	0	5	14	0	0	1	0	0
0	0	153	0	65	0	0	0	0	0	1	0	0	0
0	181	3	186	1	42	0	5	52	1	0	0	0	0
0	23	6	193	6	0	0	4	1	0	0	7	0	0
0	142	159	10	2704	0	0	0	0	0	5	0	0	0
0	34	8	29	1	0	0	4	3	0	23	0	0	0
0	25	55	26	21568	0	0	0	389	0	9	0	0	0
0	874	6	4	15	0	0	0	16	0	0	0	0	0
0	75	34	3	2	0	0	0	92	0	1	3	0	0
0	0	19	0	29557	0	0	0	8	0	0	0	0	0
0	4	296	0	22	0	0	0	1	0	0	0	0	0
0	25	6	238	13	0	0	6	1	0	0	3	0	0
0	15	9	4	5	0	0	0	5	0	22	0	0	0
0	1	0	11	1	0	0	1	0	0	14	1	0	0
0	18	119	0	185	0	0	0	1	0	11	0	0	0
0	24	4	309	1	1	0	12	15	0	4	1	0	0
0	2	1	5	313	0	0	0	0	0	0	0	0	0
0	27	0	30	0	0	0	0	23	4	0	3	0	0
0	18	1	0	0	0	0	0	0	0	0	0	0	0
0	20	0	44	0	0	0	0	16	1	0	0	0	0
0	40	0	136	0	0	0	2	2	1	0	0	0	0
0	746	1	0	1	0	0	0	58	0	1	0	0	0
0	16	10	1	1	0	0	0	0	0	236	0	0	0
0	370	197	0	19	0	0	0	278	1	0	0	0	0
0	198	2	4	0	0	0	3	1	1	0	0	0	0
0	385	15	0	3	0	0	1	18	0	0	1	0	0
0	514	43	1	0	0	0	1	9	0	0	0	0	0
