x_y,segment,det,classify,det,xmin,ymin,xmax,ymax
47693_33809,ASCUS,0.006517,HSIL,1.0,118.657143,241.461670,145.819290,298.929626
29453_16177,LSIL,0.013054,HSIL,1.0,253.939072,322.033569,426.424683,488.650208
34925_50833,HSIL,0.822916,HSIL,1.0,440.750488,228.842224,545.604919,324.551636
41613_34417,HSIL,0.152755,HSIL,1.0,179.629684,69.446480,208.725723,100.632088
8173_38065,HSIL,0.076902,HSIL,1.0,264.063812,426.452301,302.800934,476.770233
23981_50225,ASCUS,0.014520,HSIL,1.0,166.612473,533.242981,199.672409,598.783264
23981_36849,HSIL,0.177776,HSIL,1.0,520.535461,591.054077,564.009949,607.435181
25197_47185,HSIL,0.060510,HSIL,1.0,319.416962,388.965424,345.580536,423.946625
31885_47185,HSIL,0.314499,HSIL,1.0,476.096283,117.415916,543.727417,162.117233
34925_41713,HSIL,0.052185,HSIL,1.0,320.609467,86.218567,348.419647,131.250122
45869_18001,HSIL,0.054621,HSIL,1.0,73.072739,413.687714,160.205536,571.861511
29453_51441,ASCH,0.045657,HSIL,1.0,203.218292,220.984039,335.520660,332.542389
37965_22865,HSIL,0.178686,HSIL,1.0,173.816284,534.401062,206.980164,563.609314
49517_25297,HSIL,0.087387,HSIL,1.0,294.654083,157.091339,336.796661,219.474152
42221_35025,HSIL,0.061678,HSIL,1.0,177.852295,93.873970,227.686005,141.908417
24589_20433,ASCUS,0.025037,HSIL,1.0,273.925293,1.000000,422.655762,190.732330
16685_36849,HSIL,0.074790,HSIL,1.0,421.399933,269.159607,454.866547,304.528198
9389_25905,ASCH,0.024653,HSIL,1.0,14.537016,547.501953,45.068222,599.269531
28845_6449,HSIL,0.320102,HSIL,1.0,423.324402,461.386475,466.726868,507.364929
32493_35633,HSIL,0.837398,HSIL,1.0,244.474426,510.781189,294.132324,587.697693
19725_16785,HSIL,0.062785,HSIL,1.0,453.329865,544.111084,496.677887,602.109131
48301_37457,ASCH,0.005478,HSIL,1.0,246.491714,361.704742,289.710754,418.686188
25805_34417,HSIL,0.176700,HSIL,1.0,428.203125,502.141815,474.215027,546.805603
42829_24081,ASCH,0.106767,HSIL,1.0,1.000000,1.000000,323.755737,428.262726
18509_28337,HSIL,0.051693,HSIL,1.0,374.676941,76.697754,404.756836,110.517624
13645_33809,HSIL,0.129007,HSIL,1.0,170.506760,173.625900,210.223526,219.990829
34925_44753,HSIL,0.120971,HSIL,1.0,209.170471,509.284790,251.377655,555.355957
27021_24689,HSIL,0.397410,HSIL,1.0,359.155243,478.093262,424.313019,567.488525
17293_46577,HSIL,0.724647,HSIL,1.0,408.414490,50.899605,463.220032,134.926239
48909_26513,ASCH,0.006086,HSIL,1.0,508.143219,527.647644,590.564209,600.552795
32493_52049,HSIL,0.082698,HSIL,1.0,6.739729,334.948456,36.696167,365.028900
43437_33809,ASCUS,0.009890,HSIL,1.0,249.332870,57.076630,293.844696,102.372803
42221_39889,HSIL,0.147643,HSIL,1.0,147.587402,295.061737,179.734711,337.297394
44653_30769,ASCUS,0.023840,HSIL,1.0,407.488220,61.526825,461.265564,143.008377
31885_28337,HSIL,0.178271,HSIL,1.0,155.383759,331.910675,203.493073,362.675079
16685_24689,LSIL,0.010564,HSIL,1.0,258.092224,227.669495,437.357178,466.095581
34317_33809,HSIL,0.141827,HSIL,1.0,199.812943,30.093937,241.177505,72.387177
16077_29553,HSIL,0.278660,HSIL,1.0,174.090729,149.223969,209.286255,200.038361
6349_30161,ASCUS,0.021247,HSIL,1.0,240.888611,40.987568,294.091675,113.294174
32493_49617,ASCH,0.010744,HSIL,1.0,252.309814,306.607849,397.834656,455.500916
16077_38065,HSIL,0.096407,HSIL,1.0,34.142033,46.702709,59.852100,74.987259
35533_48401,HSIL,0.254087,HSIL,1.0,326.990082,329.554199,367.665314,401.565918
18509_50225,ASCH,0.005676,HSIL,1.0,247.653061,533.946533,320.253296,579.080566
36749_36241,HSIL,0.083479,HSIL,1.0,69.404404,367.841278,116.793716,408.761566
34317_28945,HSIL,0.087952,HSIL,1.0,200.149017,549.465393,242.091339,580.869568
40397_15569,ASCUS,0.009705,HSIL,1.0,424.613861,386.578125,529.970825,535.010010
26413_49009,HSIL,0.057356,HSIL,1.0,275.395844,396.474243,407.003754,494.553040
