x_y,segment,det,classify,det,xmin,ymin,xmax,ymax
32381_39600,HSIL,0.309428,HSIL,0.99999964,45.730591,341.083130,353.185364,510.700195
39069_50544,ASCH,0.026277,HSIL,0.9992901,106.191345,302.114960,223.442993,397.065521
56701_17104,LSIL,0.111444,LSIL,0.99992526,212.222748,471.895508,421.522675,608.000000
48189_51152,ASCUS,0.009517,LSIL,1.0,47.095623,165.133179,105.749023,230.517090
40893_17104,LSIL,0.259168,LSIL,0.9999982,308.603363,415.218323,485.269196,553.474670
40285_40816,ASCH,0.011004,HSIL,0.59767747,38.305428,337.966217,162.958923,441.149017
53661_44464,ASCH,0.007573,HSIL,0.99987817,200.608292,432.577667,306.001892,535.018982
25085_45072,ASCUS,0.005220,LSIL,0.9991621,44.566948,159.409164,208.182037,329.339478
42717_38992,ASCUS,0.077534,LSIL,0.99999964,162.473999,176.906250,246.601471,345.864319
39069_23184,ASCH,0.015167,HSIL,0.9754682,235.159607,201.361832,382.455383,356.345032
48797_26224,HSIL,0.314792,HSIL,0.9986634,301.295807,439.152252,412.485077,545.555725
12925_14064,ASCUS,0.007285,LSIL,0.9998697,301.116943,1.000000,445.717041,104.374130
11709_36560,ASCH,0.513902,ASCH,0.9390972,371.039703,393.173065,487.614044,512.008057
40893_14672,ASCUS,0.041377,LSIL,0.99999607,236.915726,350.226746,300.252319,408.055481
26909_12848,HSIL,0.208345,HSIL,0.9985825,112.563629,85.867012,249.192841,180.531036
55485_33520,ASCH,0.191423,HSIL,0.99853325,169.388275,133.691055,351.621552,292.539978
28733_26832,ASCH,0.008697,HSIL,0.99981266,43.456078,1.000000,291.939362,379.483002
46365_26832,ASCH,0.054569,ASCH,0.97413796,481.934814,136.843140,584.297852,289.143250
46365_26832,ASCH,0.012526,HSIL,0.9974783,458.427002,26.722351,588.098511,311.139832
45757_39600,ASCH,0.055064,ASCH,0.49527842,62.002380,236.338531,187.575882,349.826630
53661_17104,ASCUS,0.008305,LSIL,0.99936396,3.352526,119.842911,55.352005,305.628113
56093_33520,ASCUS,0.023292,HSIL,0.9997632,350.605225,373.257355,447.261353,436.913177
32989_55408,HSIL,0.485617,HSIL,0.9984548,320.475555,486.784637,519.195007,593.253662
