x_y,segment,det,classify,det,xmin,ymin,xmax,ymax
22356_27742,ASCUS,0.401945,ASCUS,0.8325994,222.881866,139.951569,378.356354,362.820709
42420_44158,ASCUS,0.012073,ASCUS,0.88246167,229.359222,83.070694,460.927948,288.241943
42420_44158,ASCUS,0.057159,HSIL,0.87500745,1.000000,376.409729,153.480515,572.266052
42420_44158,LSIL,0.027377,HSIL,0.9990977,229.359222,83.070694,460.927948,288.241943
21748_33822,ASCUS,0.099868,ASCUS,0.9936527,471.974823,447.066742,594.061951,586.929077
21748_33822,ASCUS,0.258072,ASCUS,0.85363823,143.175125,446.563080,314.471863,603.862915
30868_24702,ASCUS,0.998474,ASCUS,0.9903459,468.141571,25.151611,597.426697,160.291946
7764_29566,ASCUS,0.941995,ASCUS,0.99980885,196.003357,7.934708,292.577454,100.223907
27828_28350,ASCUS,0.247769,ASCUS,0.9925621,24.924435,92.522125,98.341064,161.353104
15060_16190,ASCUS,0.636212,ASCUS,0.99985194,437.494934,522.421875,515.773132,608.000000
32692_51454,ASCUS,0.612166,ASCUS,0.9919849,2.034203,243.621994,133.680725,374.551819
47284_11934,ASCUS,0.974024,ASCUS,0.95800996,60.128357,15.663002,269.474823,186.627472
47284_11934,ASCUS,0.785762,ASCUS,0.62656224,440.539734,209.784805,592.452820,344.117310
24788_7070,ASCUS,0.671584,ASCUS,0.99894613,345.730682,368.571869,452.374664,489.104889
15668_16798,ASCUS,0.927637,ASCUS,0.99999976,212.950256,55.019009,292.062378,149.026581
33908_50846,ASCUS,0.887071,ASCUS,1.0,58.828110,374.552643,130.396744,468.748505
24788_49630,ASCUS,0.854393,ASCUS,0.99925023,375.934692,301.433319,482.460144,383.014740
22356_30174,ASCUS,0.240118,ASCUS,0.99720556,238.927811,376.983032,395.844971,498.727417
49716_25310,ASCUS,0.155460,ASCUS,0.9957612,363.889343,51.895668,541.787170,183.482452
27828_19838,ASCUS,0.634674,ASCUS,0.9974262,409.173035,425.465363,494.616394,527.543274
44852_28958,ASCUS,0.556222,ASCUS,0.99413955,70.218498,176.279877,193.677094,294.976288
14452_13150,ASCUS,0.091784,ASCUS,0.96660286,254.848236,118.346161,400.710236,379.113983
29652_42334,ASCUS,0.416782,ASCUS,0.9999877,250.254425,544.929199,354.482880,605.644897
35732_10718,ASCUS,0.986716,ASCUS,0.53898925,20.559029,129.514679,218.289459,366.567200
13844_36862,ASCUS,0.063677,ASCUS,0.9757505,82.233505,561.345093,164.979294,608.000000
16884_24702,ASCUS,0.254354,ASCUS,0.98209584,1.021587,43.863964,58.127438,139.955383
37556_21662,ASCUS,0.979366,ASCUS,0.8670481,104.228111,126.820908,264.023071,340.415894
31476_47198,ASCUS,0.998801,ASCUS,0.99997675,368.854584,53.748383,444.352570,209.489594
31476_47198,ASCUS,0.195207,ASCUS,0.7696149,1.000000,359.751221,185.523956,466.334412
34516_39902,ASCUS,0.986416,ASCUS,0.7451287,219.625092,30.976097,366.551788,220.503479
34516_39902,ASCUS,0.103410,ASCUS,0.98662645,1.163782,292.203674,43.882423,374.383118
41204_33822,ASCUS,0.259118,ASCUS,0.5967293,469.265106,331.946716,549.758423,411.404114
38164_19838,ASCUS,0.962607,ASCUS,0.8705998,126.201569,101.883469,367.522034,297.053650
29044_5854,ASCUS,0.907284,ASCUS,0.67632943,96.265076,350.871582,307.655273,596.387451
23572_5246,ASCUS,0.042156,ASCUS,0.93664265,1.000000,1.000000,423.046417,299.575470
47892_30174,ASCUS,0.997432,ASCUS,0.9998167,24.696491,140.343765,146.419205,255.260513
47892_30174,ASCUS,0.061138,ASCUS,0.9999708,532.415344,176.354065,601.473083,250.531799
10196_25918,ASCUS,0.773062,ASCUS,0.98974645,23.503357,162.324280,185.995026,402.525696
10196_25918,ASCUS,0.667728,ASCUS,0.999969,1.000000,280.867462,70.614655,350.207062
27828_18014,ASCUS,0.924770,ASCUS,0.7493069,74.630005,346.995972,331.521851,578.034485
13844_31998,ASCUS,0.981946,ASCUS,1.0,524.846252,445.639587,603.172668,571.405396
38164_36254,ASCUS,0.528056,ASCUS,0.6300939,565.370422,337.979034,608.000000,536.656067
38164_36254,ASCUS,0.927593,ASCUS,0.9939031,124.037857,50.783005,317.295288,232.441635
18708_27134,ASCUS,0.095467,ASCUS,0.939606,1.000000,190.910767,212.834320,432.571228
7156_27134,ASCUS,0.799949,ASCUS,0.99914014,469.536102,291.419952,545.014282,376.805573
7156_27134,ASCUS,0.779018,ASCUS,0.92504144,430.539734,366.627441,502.420227,443.683105
7156_27134,ASCUS,0.162175,ASCUS,0.99961925,481.134552,25.502457,604.483887,160.273300
8372_28350,ASCUS,0.897802,ASCUS,0.9999877,322.631775,464.477478,408.222168,540.939392
46068_34430,ASCUS,0.915517,ASCUS,0.9440699,54.679092,143.363724,316.797607,354.820312
49108_15582,ASCUS,0.979923,ASCUS,0.74151516,198.935013,33.477669,319.782501,156.072144
49108_15582,ASCUS,0.450769,ASCUS,0.87548023,444.869385,314.786591,607.159180,496.120941
19924_6462,ASCUS,0.237134,ASCUS,0.9999845,473.734589,200.697296,556.929871,273.232758
27220_47806,ASCUS,0.459097,ASCUS,0.9179498,87.730751,474.263611,166.187439,556.517029
