x_y,segment,det,classify,det,xmin,ymin,xmax,ymax
34515_33214,HSIL,0.408525,HSIL,1.0,500.505920,195.200211,546.819641,242.239059
38163_25918,HSIL,0.157318,HSIL,1.0,65.988152,524.072144,120.329460,590.137451
50931_38078,ASCH,0.054137,HSIL,1.0,53.311596,301.013336,149.499756,413.007050
29043_34430,HSIL,0.029677,HSIL,1.0,524.088379,480.170837,571.733276,535.462402
29043_34430,HSIL,0.175621,HSIL,1.0,31.460279,134.425568,74.779213,193.721924
52147_22878,HSIL,0.139395,HSIL,1.0,460.555359,543.059570,525.765442,603.270630
27827_34430,HSIL,0.376692,HSIL,1.0,30.957016,399.982361,270.724609,574.570129
12019_36254,HSIL,0.120182,HSIL,1.0,346.556458,351.711609,366.357727,382.192444
5939_39902,ASCH,0.023766,HSIL,1.0,342.322571,32.727211,467.398376,200.599060
12627_21662,HSIL,0.777598,HSIL,1.0,88.858963,13.217842,176.238358,173.067749
50931_24094,HSIL,0.031183,HSIL,1.0,9.612614,231.734467,82.681458,290.010468
53971_33214,HSIL,0.294660,HSIL,1.0,419.768188,555.237366,469.346619,607.092712
30867_5854,ASCUS,0.009182,HSIL,1.0,78.082695,197.641693,236.203705,340.772919
30867_5854,HSIL,0.059773,HSIL,1.0,5.109993,450.019775,35.247581,490.778625
39379_50238,HSIL,0.263969,HSIL,1.0,104.484558,317.613647,195.780334,363.659302
26611_52670,ASCUS,0.032990,HSIL,1.0,223.347458,246.643646,465.798157,447.144745
26611_52670,ASCH,0.005188,HSIL,1.0,57.028862,8.716661,109.994331,53.363243
26611_52670,HSIL,0.287429,HSIL,1.0,57.028862,8.716661,109.994331,53.363243
41811_33214,ASCUS,0.018148,HSIL,1.0,2.202391,482.571594,41.209007,552.872253
27827_52670,HSIL,0.083665,HSIL,1.0,85.756004,562.545776,127.896309,601.901733
27827_52670,HSIL,0.056515,HSIL,1.0,390.875061,491.824005,436.411133,537.979370
12627_14366,ASCH,0.018449,HSIL,1.0,410.580658,568.750427,462.125214,606.863831
13235_48414,HSIL,0.331775,HSIL,1.0,162.395233,5.100014,202.701996,41.240856
30867_16190,ASCUS,0.011769,HSIL,1.0,88.792206,38.364777,209.334930,115.352722
4115_33214,HSIL,0.058127,HSIL,1.0,2.772091,110.918091,49.854412,158.265320
47891_43550,HSIL,0.055271,HSIL,1.0,391.211273,173.214340,438.279877,221.638443
32691_4638,HSIL,0.065347,HSIL,1.0,103.198387,38.409149,148.571655,85.327026
43635_11326,HSIL,0.116242,HSIL,1.0,14.141975,492.103424,124.937630,592.134033
15667_49630,HSIL,0.144781,HSIL,1.0,46.444405,10.820131,88.601326,52.374664
54579_25310,ASCUS,0.013535,HSIL,1.0,234.713501,230.300613,349.976135,309.459473
27827_38078,ASCUS,0.014142,HSIL,1.0,72.775284,315.983398,144.249710,381.218506
15667_49022,HSIL,0.127840,HSIL,1.0,518.140320,105.302048,552.554138,141.266190
15667_49022,HSIL,0.067786,HSIL,1.0,7.191806,545.368713,38.252693,586.226257
52755_31998,HSIL,0.193980,HSIL,1.0,51.519680,220.624451,167.080765,333.567627
18707_47198,ASCUS,0.011479,HSIL,1.0,472.675934,78.316772,579.099243,202.598969
9587_44766,HSIL,0.476050,HSIL,1.0,152.174179,116.395744,258.077942,293.978851
